company_name,status_label,year,current_assets,cogs,depreciation_&_amortization,ebitda,inventory,net_income,total_receivables,market_value,net_sales,total_assets,longterm_debt,ebit,gross_profit,current_liabilities,retained_earnings,total_revenue,total_liabilities,total_operating_expenses
C_3119,alive,2006,43.487,31.801,3.884,12.357,11.477,4.969,25.115,137.0721,64.06,105.992,7.066,8.473,32.259,20.624,4.384,64.06,30.236,51.703
C_3119,alive,2007,44.285,54.631,4.55,6.354,14.518,-6.929,19.509,146.8908,82.578,104.656,8.988,1.804,27.947,22.25,-2.501,82.578,34.473,76.224
C_3119,alive,2009,77.311,68.659,5.099,22.394,16.195,6.534,30.037,167.3798,119.002,124.577,7.703,17.295,50.343,38.679,1.769,119.002,46.929,96.608
C_3119,alive,2010,87.734,78.951,4.888,17.601,19.057,7.821,38.334,113.208,125.178,139.964,2.868,12.713,46.227,47.63,9.61,125.178,51.006,107.577
C_3119,alive,2011,94.142,78.537,4.977,5.937,26.903,-0.277,37.1,140.6701,108.973,147.744,7.193,0.96,30.436,34.86,9.312,108.973,42.055,103.036
C_3119,alive,2012,106.481,78.308,5.735,12.645,27.064,3.948,44.335,119.7885,122.99,158.218,6.513,6.91,44.682,40.392,13.173,122.99,46.905,110.345
C_3119,alive,2013,116.129,87.436,6.198,24.955,32.531,13.317,26.413,343.5916,151.054,167.752,5.844,18.757,63.618,33.099,26.506,151.054,38.943,126.099
C_3129,alive,1999,30.372,37.453,1.349,5.127,12.706,2.137,13.855,11.3978,54.706,36.7,1.967,3.778,17.253,5.996,8.17,54.706,7.99,49.579
C_3130,alive,1999,14.336,20.855,2.681,3.148,7.998,-1.127,3.43,13.866,52.877,29.749,3.374,0.467,32.022,8.785,-11.336,52.877,12.159,49.729
C_3133,alive,1999,6.804,4.991,0.352,-0.552,1.843,2.293,2.373,15.6532,7.835,33.658,12.353,-0.904,2.844,3.802,7.066,7.835,16.572,8.387
C_3133,alive,2000,5.878,9.223,0.577,-0.236,2.243,2.155,2.578,6.1903,14.343,37.018,13.073,-0.813,5.12,3.656,9.153,14.343,17.131,14.579
C_3133,alive,2001,2.078,7.007,0.61,-1.459,0.954,3.674,0.504,3.8365,10.886,36.14,13.495,-2.069,3.879,2.735,12.919,10.886,16.23,12.345
C_3138,alive,2001,3.027,9.748,0.175,0.666,23.397,0.242,2.866,4.2038,11.614,3.74,0.175,0.491,1.866,1.661,1.145,11.614,1.861,10.948
C_3138,alive,2002,5.26,14.575,0.21,0.642,23.397,-0.121,4.633,6.145,17.281,6.274,1.367,0.432,2.706,1.66,1.016,17.281,3.174,16.639
C_3138,alive,2003,6.597,20.325,0.243,0.917,23.397,-0.792,6.127,9.7506,24.767,7.671,1.161,0.674,4.442,3.431,0.299,24.767,4.592,23.85
C_3138,alive,2004,10.719,28.402,0.347,2.39,23.397,0.992,8.118,23.4726,34.895,17.717,3.55,2.043,6.493,5.53,1.205,34.895,9.369,32.505
C_3138,alive,2006,17.992,44.143,1.322,0.527,0.558,-1.743,14.802,44.3702,55.861,42.206,3.875,-0.795,11.718,10.725,0.869,55.861,14.699,55.334
C_3138,alive,2007,20.568,56.027,1.972,0.306,0.599,-1.693,16.321,37.887,75.798,52.383,3.625,-1.666,19.771,12.377,-0.824,75.798,17.304,75.492
C_3140,alive,1999,6.216,15.204,0.774,2.074,3.454,0.681,2.551,6.5295,19.864,11.859,3.239,1.3,4.66,3.715,2.338,19.864,7.322,17.79
C_3140,alive,2000,9.172,15.745,0.814,0.707,5.27,-0.31,3.562,3.69,19.5,14.707,2.925,-0.107,3.755,7.097,2.029,19.5,10.406,18.793
C_3140,alive,2002,4.927,13.066,0.736,2.191,1.812,1.078,2.092,4.1692,18.097,8.981,2.098,1.455,5.031,2.18,2.23,18.097,4.457,15.906
C_3140,alive,2003,6.041,13.682,0.718,2.556,1.861,1.048,2.393,16.7514,19.464,9.634,1.248,1.838,5.782,2.46,1.74,19.464,3.973,16.908
C_3140,alive,2004,7.123,18.004,0.638,2.563,3.378,1.09,2.804,13.833,24.199,11.366,1.579,1.925,6.195,2.506,2.831,24.199,4.512,21.636
C_3140,alive,2005,9.018,21.29,0.584,3.737,3.523,2.049,4.082,11.8188,29.106,13.947,1.425,3.153,7.816,3.026,4.88,29.106,4.867,25.369
C_3140,alive,2006,13.085,30.628,0.812,2.559,6.994,1.038,5.402,12.132,37.945,18.867,1.706,1.747,7.317,6.377,5.918,37.945,8.484,35.386
C_3140,alive,2007,10.338,29.081,0.879,0.259,4.708,-0.263,3.825,8.3743,34.746,15.755,1.471,-0.62,5.665,3.353,5.655,34.746,5.373,34.487
C_3141,alive,2015,11.796,95.214,9.454,15.904,0.78,3.339,7.497,78.7157,122.882,59.526,58.9395,6.45,27.668,12.103,1.87,122.882,22.324,106.978
C_3141,alive,2016,17.737,92.297,9.673,15.489,0.811,5.705,7.304,68.181,120.172,66.299,58.9395,5.816,27.875,10.573,7.698,120.172,22.353,104.683
C_3141,alive,2017,23.721,87.896,10.266,12.331,0.855,1.829,8.158,65.8818,112.165,67.954,58.9395,2.065,24.269,10.028,9.527,112.165,21.371,99.834
C_3141,alive,2018,31.444,91.892,9.463,10.479,0.895,5.119,8.413,63.9978,114.065,69.817,58.9395,1.016,22.173,10.163,14.637,114.065,17.411,103.586
C_3144,alive,2003,5.824,4.689,0.288,0.886,2.202,0.363,1.429,6.968,10.704,7.393,58.9395,0.598,6.015,2.057,1.112,10.704,2.105,9.818
C_3144,alive,2007,5.543,6.246,0.192,-0.271,2.076,-0.582,2.369,9.5906,11.236,7.117,58.9395,-0.463,4.99,2.861,-0.642,11.236,2.905,11.507
C_3144,alive,2008,6.143,6.726,0.187,0.51,2.207,0.196,2.782,10.2879,13.076,7.505,58.9395,0.323,6.35,2.859,-0.446,13.076,2.902,12.566
C_3144,alive,2009,6.168,4.525,0.18,-2.303,2.242,-1.439,2.43,20.1381,8.963,7.734,58.9395,-2.483,4.438,3.848,-1.885,8.963,3.876,11.266
C_3144,alive,2010,8.457,7.038,0.182,0.345,2.971,-0.127,4.052,20.1887,13.541,10.658,2.229,0.163,6.503,4.083,-2.012,13.541,6.693,13.196
C_3144,alive,2011,10.529,9.9,0.169,0.845,5.024,0.071,3.475,16.9897,16.509,12.506,1.89,0.676,6.609,6.007,-1.941,16.509,8.257,15.664
C_3144,alive,2013,7.815,9.261,0.203,1.567,4.025,0.262,2.096,14.3694,15.828,10.634,0.868,1.364,6.567,5.362,-4.451,15.828,6.773,14.261
C_3144,alive,2014,7.194,12.578,0.177,0.508,4.032,-0.28,1.625,20.9099,18.196,9.884,0.963,0.331,5.618,4.595,-4.732,18.196,6.244,17.688
C_3144,alive,2015,7.813,16.655,0.165,2.744,4.68,1.004,1.453,14.0337,24.805,10.108,0.351,2.579,8.15,3.769,-3.728,24.805,5.436,22.061
C_3145,alive,1999,8.949,15.646,2.12,0.536,3.449,-6.472,2.823,166.5669,20.598,24.258,3.423,-1.584,4.952,3.276,-32.409,20.598,6.699,20.062
C_3145,alive,2000,13.763,22.485,2.364,0.318,7.228,-3.14,3.899,119.3476,26.897,27.482,2.606,-2.046,4.412,9.025,-35.549,26.897,12.268,26.579
C_3145,alive,2003,5.493,3.728,0.447,-0.948,0.674,-4.787,0.513,59.6977,5.041,8.721,0.946,-1.395,1.313,1.712,-52.143,5.041,2.658,5.989
C_3145,alive,2004,10.093,4.135,0.356,-1.442,1.084,-1.869,0.911,91.7809,4.763,13.16,0.811,-1.798,0.628,1.304,-54.012,4.763,2.172,6.205
C_3146,alive,2010,43.804,15.885,2.213,21.114,8.913,8.501,16.772,73.7804,40.551,107.768,3.776,18.901,24.666,2.94,28.824,40.551,6.716,19.437
C_3148,alive,1999,12.498,48.725,1.695,1.234,23.397,-0.31,12.006,6.287,59.01,15.348,0.588,-0.461,10.285,11.748,-8.503,59.01,13.157,57.776
C_3148,alive,2000,15.622,59.192,0.895,1.779,23.397,-0.439,14.802,5.6945,71.595,17.991,1.801,0.884,12.403,13.748,-8.942,71.595,16.279,69.816
C_3148,alive,2001,22.816,69.81,0.703,2.456,23.397,2.376,22.318,7.5444,84.162,26.317,0.291,1.753,14.352,21.291,-6.566,84.162,22.23,81.706
C_3148,alive,2003,19.349,64.551,0.395,0.59,23.397,-0.31,18.412,7.2301,75.905,21.917,0.221,0.195,11.354,16.8,-5.55,75.905,17.423,75.315
C_3148,alive,2010,30.035,125.582,0.813,4.134,23.397,1.62,21.713,20.0155,146.49,37.542,58.9395,3.321,20.908,18.069,2.033,146.49,18.789,142.356
C_3148,alive,2011,26.192,123.732,0.728,1.708,23.397,0.141,20.609,13.3391,141.558,33.042,58.9395,0.98,17.826,15.236,2.349,141.558,15.812,139.85
C_3148,alive,2012,32.402,129.987,0.676,4.208,23.397,0.496,28.461,16.8239,150.219,38.331,58.9395,3.532,20.232,20.768,2.845,150.219,21.372,146.011
C_3148,alive,2013,33.509,135.175,0.676,3.298,23.397,1.11,25.328,16.7858,156.711,41.105,58.9395,2.622,21.536,21.676,3.955,156.711,22.349,153.413
C_3148,alive,2014,29.084,119.265,0.643,2.531,23.397,1.258,21.712,18.7828,139.185,36.587,58.9395,1.888,19.92,15.428,5.213,139.185,16.013,136.654
C_3148,alive,2016,36.008,143.451,0.459,0.617,23.397,-2.325,29.189,25.0139,162.179,41.78,58.9395,0.158,18.728,25.531,0.232,162.179,25.897,161.562
C_3148,alive,2017,43.298,167.584,0.217,1.755,23.397,-1.432,36.831,30.9309,187.962,48.289,58.9395,1.538,20.378,32.509,-1.2,187.962,33.139,186.207
C_3149,failed,1999,37.216,135.944,5.27,23.784,6.639,8.387,26.178,78.804,167.228,168.723,32.0,18.514,31.284,25.984,33.531,167.228,58.051,143.444
C_3149,failed,2003,53.417,145.916,2.101,5.826,6.841,1.457,38.827,115.4441,159.87,145.046,6.0,3.725,13.954,31.937,27.71,159.87,37.937,154.044
C_3151,alive,2000,1.988,4.649,0.536,-1.856,0.491,-3.69,0.848,9.4834,5.767,4.121,58.9395,-2.392,1.118,3.414,-48.946,5.767,4.814,7.623
C_3151,alive,2001,2.624,4.805,0.533,-0.07,0.604,-1.171,1.431,7.9932,6.716,4.331,1.107,-0.603,1.911,1.921,-50.283,6.716,4.279,6.786
C_3151,alive,2002,4.137,4.336,0.519,-0.892,0.913,-3.481,2.421,35.6836,8.417,5.563,1.431,-1.411,4.081,2.228,-53.695,8.417,4.933,9.309
C_3151,alive,2004,3.89,4.833,0.374,-0.694,1.413,-2.019,1.451,31.0425,8.829,4.495,58.9395,-1.068,3.996,1.408,-57.985,8.829,2.67,9.523
C_3151,alive,2005,5.044,6.177,0.194,-1.118,0.884,-1.356,2.041,38.9718,11.162,5.679,58.9395,-1.312,4.985,1.235,-59.629,11.162,2.369,12.28
C_3151,alive,2006,6.651,9.228,0.107,0.347,1.012,0.282,3.161,32.3137,14.824,7.446,58.9395,0.24,5.596,1.581,-59.225,14.824,2.674,14.477
C_3151,alive,2007,9.563,12.03,0.134,1.01,1.373,1.694,6.08,61.7228,19.32,11.194,58.9395,0.876,7.29,2.415,-57.377,19.32,3.747,18.31
C_3151,alive,2011,9.747,8.235,0.465,3.76,2.027,5.399,2.305,113.1547,18.565,19.443,58.9395,3.295,10.33,2.293,-45.279,18.565,2.69,14.805
C_3151,alive,2013,16.889,13.397,0.556,10.345,2.459,14.343,2.441,282.7848,31.457,35.17,58.9395,9.789,18.06,3.407,-29.297,31.457,3.767,21.112
C_3151,alive,2014,13.073,10.78,0.589,4.513,2.983,2.433,2.944,100.4248,24.491,31.673,58.9395,3.924,13.711,3.378,-32.924,24.491,3.608,19.978
C_3151,alive,2015,21.586,13.141,0.494,7.112,1.745,4.346,14.11,45.8342,32.605,37.472,58.9395,6.618,19.464,4.225,-28.578,32.605,4.339,25.493
C_3151,alive,2016,18.315,8.353,0.424,4.926,2.493,0.345,10.777,35.4898,22.127,38.624,58.9395,4.502,13.774,3.346,-28.233,22.127,4.69,17.201
C_3152,alive,1999,24.973,11.287,2.903,5.514,3.455,2.456,10.549,61.9574,56.333,31.79,58.9395,2.611,45.046,16.695,-40.833,56.333,16.759,50.819
C_3152,alive,2000,44.094,12.552,3.688,14.108,3.997,8.288,19.716,91.0718,72.796,52.005,58.9395,10.42,60.244,27.049,-32.889,72.796,27.141,58.688
C_3159,alive,2017,1.854,1.298,0.189,-0.733,23.397,-2.285,0.348,319.404,3.917,11.014,1.843,-0.922,2.619,3.924,-3.306,3.917,5.767,4.65
C_3161,alive,1999,32.982,14.339,8.526,19.778,0.617,7.479,4.854,50.05,34.117,166.797,86.282,11.252,19.778,14.246,26.443,34.117,111.001,14.339
C_3161,alive,2000,20.829,16.532,10.154,21.258,0.826,3.309,5.549,37.011,37.79,158.678,84.378,11.104,21.258,11.869,26.007,37.79,103.834,16.532
C_3161,alive,2001,20.015,18.795,11.317,21.838,1.249,4.616,4.736,57.8921,40.633,158.251,79.642,10.521,21.838,12.382,28.773,40.633,98.979,18.795
C_3161,alive,2002,18.909,19.717,9.963,20.713,1.176,0.508,4.819,43.7058,40.43,154.486,75.148,10.75,20.713,13.191,28.731,40.43,95.209,19.717
C_3161,alive,2003,25.191,11.983,7.851,15.807,0.944,5.179,4.14,49.2803,32.322,123.059,57.529,7.956,20.339,11.876,33.96,32.322,75.015,16.515
C_3161,alive,2004,28.013,12.728,7.99,14.972,0.82,4.644,3.018,81.3476,31.57,124.923,54.084,6.982,18.842,10.413,38.397,31.57,70.71,16.598
C_3162,alive,1999,14.363,8.6,2.403,5.548,0.451,1.312,7.407,15.4,16.494,123.618,90.121,3.145,7.894,9.014,-2.942,16.494,100.226,10.946
C_3162,alive,2002,21.266,13.824,9.022,26.698,0.354,9.752,5.797,61.3075,46.263,151.851,67.0,17.676,32.439,10.448,16.695,46.263,87.114,19.565
C_3167,alive,1999,18.738,27.329,1.028,6.732,4.085,3.57,4.077,19.99,39.14,25.234,1.125,5.704,11.811,5.482,6.075,39.14,6.811,32.408
C_3167,alive,2000,23.223,32.997,1.501,6.865,6.065,3.517,7.984,14.8365,49.287,40.709,8.721,5.364,16.29,8.634,6.952,49.287,17.804,42.422
C_3167,alive,2001,18.475,34.149,1.658,4.088,6.275,-3.723,5.596,14.9854,48.947,33.029,6.28,2.43,14.798,7.494,-2.461,48.947,17.952,44.859
C_3167,alive,2004,24.298,36.298,1.33,12.009,8.214,1.11,8.758,93.333,57.739,39.446,24.229,10.679,21.441,11.816,-4.593,57.739,42.227,45.73
C_3168,failed,2003,51.598,39.265,2.09,16.387,16.603,8.488,8.626,302.8713,77.561,85.364,3.935,14.297,38.296,4.647,-39.296,77.561,8.582,61.174
C_3169,alive,1999,42.228,71.495,4.416,12.399,23.397,5.188,38.494,44.2484,93.271,80.452,4.139,7.983,21.776,15.556,34.404,93.271,20.304,80.872
C_3171,alive,1999,63.467,29.758,2.943,24.042,23.397,13.199,30.804,152.8305,134.718,95.394,58.9395,21.099,104.96,57.135,-1.667,134.718,57.135,110.676
C_3171,alive,2002,72.219,44.04,3.043,19.099,23.397,13.741,25.428,102.984,128.299,108.11,58.9395,16.056,84.259,89.587,-33.091,128.299,93.15,109.2
C_3174,alive,1999,12.923,93.149,4.97,7.2,1.476,-2.502,4.5,29.0484,113.93,92.006,9.738,2.23,20.781,18.981,-13.663,113.93,34.064,106.73
C_3174,alive,2000,14.232,101.02,5.75,7.736,0.762,-1.418,1.455,21.0038,123.674,72.806,5.624,1.986,22.654,10.678,-15.081,123.674,18.227,115.938
C_3178,alive,2005,14.99,16.003,0.961,5.544,0.557,3.254,8.507,37.7341,27.553,24.417,58.9395,4.583,11.55,6.556,2.17,27.553,6.556,22.009
C_3178,alive,2006,30.44,21.917,1.03,8.072,0.709,0.874,17.957,37.2177,39.095,41.852,3.869,7.042,17.178,8.377,4.157,39.095,12.246,31.023
C_3178,alive,2007,73.448,29.427,1.217,14.067,0.878,4.487,25.234,112.2323,54.97,84.327,3.653,12.85,25.543,11.898,11.622,54.97,15.551,40.903
C_3178,alive,2008,84.117,39.526,1.456,16.505,1.042,10.041,27.689,94.6334,67.723,100.186,58.9395,15.049,28.197,11.913,26.689,67.723,11.913,51.218
C_3178,alive,2009,98.543,40.99,1.443,12.539,2.205,8.1,58.186,103.3542,72.292,119.806,58.9395,11.096,31.302,7.782,32.728,72.292,7.782,59.753
C_3179,alive,1999,33.216,52.492,5.506,16.062,10.11,6.128,12.347,48.4925,89.611,109.495,43.544,10.556,37.119,10.435,40.582,89.611,60.858,73.549
C_3194,alive,1999,42.777,169.559,3.894,11.201,14.078,6.616,24.334,40.3531,193.753,78.306,58.9395,7.307,24.194,23.403,7.092,193.753,23.403,182.552
C_3194,alive,2000,48.757,164.203,4.54,12.617,15.723,4.58,29.184,55.2523,190.901,83.721,3.515,8.077,26.698,24.917,11.432,190.901,30.415,178.284
C_3194,alive,2001,54.92,192.609,4.98,13.893,15.911,5.881,35.568,75.0439,222.506,101.19,9.291,8.913,29.897,29.111,17.232,222.506,40.99,208.613
C_3199,alive,2004,23.056,3.868,0.298,5.022,23.397,2.94,4.694,188.904,21.474,34.133,0.394,4.724,17.606,3.87,-0.863,21.474,4.844,16.452
C_3199,alive,2005,10.409,13.175,2.226,2.344,23.397,-0.004,6.031,83.9467,40.441,57.494,7.483,0.118,27.266,8.794,-3.226,40.441,18.847,38.097
C_3199,alive,2006,17.166,24.716,6.428,8.054,23.397,0.565,12.113,207.4564,71.882,120.397,11.745,1.626,47.166,11.143,-12.814,71.882,27.073,63.828
C_3199,alive,2007,19.74,31.264,8.748,7.924,23.397,-1.108,14.744,102.8219,73.577,121.126,11.099,-0.824,42.313,11.292,-10.105,73.577,25.481,65.653
C_3206,alive,2007,12.155,5.637,1.266,-0.526,0.921,-2.352,3.454,60.8188,15.009,32.867,58.9395,-1.792,9.372,7.145,-35.819,15.009,7.145,15.535
C_3206,alive,2008,19.869,12.025,1.49,4.8,1.988,1.18,14.506,10.9199,28.27,42.752,0.581,3.31,16.245,6.872,-33.263,28.27,7.807,23.47
C_3209,alive,2000,23.4,6.477,0.37,-0.484,23.397,13.343,2.604,65.23,5.993,74.788,58.9395,-0.854,-0.484,4.126,7.603,5.993,10.034,6.477
C_3212,alive,2001,6.912,7.134,0.165,-0.199,1.887,-0.408,2.095,112.2865,17.887,7.561,58.9395,-0.364,10.753,5.777,-46.903,17.887,5.982,18.086
C_3212,alive,2002,14.158,10.239,0.246,1.695,2.792,1.498,4.983,110.5192,27.257,16.003,58.9395,1.449,17.018,12.74,-46.396,27.257,12.882,25.562
C_3215,alive,2017,44.726,22.277,0.575,8.021,2.346,8.47,16.295,63.3123,33.592,68.285,58.9395,7.446,11.315,5.031,39.409,33.592,5.031,25.571
C_3216,alive,1999,17.718,11.735,1.131,4.024,5.119,1.626,5.843,17.5326,23.026,34.05,7.17,2.893,11.291,5.782,4.874,23.026,12.959,19.002
C_3216,alive,2000,19.658,18.724,1.729,3.32,9.687,0.724,7.821,14.19,30.779,38.688,7.511,1.591,12.055,9.968,4.765,30.779,17.63,27.459
C_3216,alive,2001,15.412,17.338,2.058,3.078,7.273,-0.488,6.167,9.562,29.882,33.639,6.411,1.02,12.544,5.919,4.799,29.882,12.607,26.804
C_3216,alive,2002,11.782,13.934,1.589,2.295,6.348,0.214,4.807,6.4619,25.496,28.798,1.663,0.706,11.562,5.679,4.994,25.496,7.6,23.201
C_3216,alive,2004,8.672,14.319,0.858,1.082,4.585,-0.179,3.599,14.6243,23.634,17.401,1.966,0.224,9.315,2.712,-3.482,23.634,4.678,22.552
C_3216,alive,2005,11.815,18.213,0.711,2.761,4.587,1.905,5.642,42.6767,30.274,20.85,1.81,2.05,12.061,3.964,-1.558,30.274,5.774,27.513
C_3216,alive,2006,17.696,26.972,0.757,3.242,5.784,3.296,7.935,55.7399,41.796,26.991,1.651,2.485,14.824,4.921,1.734,41.796,6.572,38.554
C_3220,alive,2016,1.907,5.997,0.088,-0.041,0.472,-0.191,0.917,157.99,7.987,11.52,58.9395,-0.129,1.99,3.196,-0.784,7.987,11.071,8.028
C_3220,alive,2017,1.892,5.79,0.084,0.091,0.359,-0.065,0.913,122.0,7.573,11.371,58.9395,0.007,1.783,3.028,-0.926,7.573,10.97,7.482
C_3220,alive,2018,1.888,5.53,0.085,0.214,0.368,0.074,0.942,152.5,7.511,11.798,58.9395,0.129,1.981,2.925,-0.839,7.511,11.31,7.297
C_3221,alive,2013,2.697,1.767,0.194,0.41,23.397,0.216,1.567,25.1141,4.957,4.008,58.9395,0.216,3.19,1.969,-6.469,4.957,1.969,4.547
C_3221,alive,2014,5.575,3.222,0.264,-0.362,23.397,-1.025,2.1,26.8687,6.503,7.029,58.9395,-0.626,3.281,2.419,-23.009,6.503,2.419,6.865
C_3221,alive,2015,11.126,3.622,0.334,-0.263,23.397,-0.595,2.847,35.4178,7.221,12.314,58.9395,-0.597,3.599,3.372,-23.258,7.221,3.372,7.484
C_3221,alive,2016,10.176,3.403,0.243,-1.288,23.397,-1.539,3.06,24.0724,7.751,11.479,58.9395,-1.531,4.348,3.667,-25.965,7.751,3.667,9.039
C_3221,alive,2017,8.809,6.145,0.355,-1.775,23.397,-2.104,3.431,46.0293,12.127,9.764,58.9395,-2.13,5.982,3.543,-29.077,12.127,3.543,13.902
C_3221,alive,2018,15.963,8.999,0.318,1.239,23.397,0.226,6.458,132.0678,21.206,25.055,58.9395,0.921,12.207,4.231,-30.279,21.206,6.597,19.967
C_3224,alive,1999,13.76,14.38,0.574,0.957,2.973,0.099,7.415,45.0506,22.199,14.747,0.242,0.383,7.819,7.375,-40.112,22.199,7.617,21.242
C_3224,alive,2000,15.265,14.172,0.648,1.092,3.901,0.438,9.256,105.325,22.94,16.246,58.9395,0.444,8.768,7.103,-39.674,22.94,7.103,21.848
C_3227,alive,1999,36.706,142.533,3.48,5.488,23.397,0.371,23.774,45.8101,162.07,88.569,6.128,2.008,19.537,45.217,2.174,162.07,54.173,156.582
C_3229,alive,2000,16.969,81.209,0.422,-0.241,1.02,-1.321,13.262,5.9755,92.603,18.637,58.9395,-0.663,11.394,15.967,-0.454,92.603,16.809,92.844
C_3229,alive,2001,9.642,58.986,0.548,0.981,1.09,0.217,6.585,4.248,69.601,11.388,58.9395,0.433,10.615,8.479,-0.232,69.601,9.338,68.62
C_3229,alive,2003,17.683,85.284,0.605,2.165,1.599,0.643,15.497,9.963,100.362,18.909,58.9395,1.56,15.078,15.6,0.2,100.362,16.341,98.197
C_3229,alive,2004,29.173,96.031,0.315,4.606,2.945,2.87,23.037,10.1891,112.7,30.204,58.9395,4.291,16.669,24.726,3.07,112.7,24.726,108.094
C_3229,alive,2005,45.756,148.587,0.175,1.642,5.771,0.827,37.927,41.3568,162.632,70.01,3.01,1.467,14.045,42.853,0.846,162.632,49.082,160.99
C_3229,alive,2006,33.434,199.382,0.946,2.326,1.295,0.198,29.903,14.385,224.512,52.025,2.291,1.38,25.13,31.133,1.044,224.512,36.482,222.186
C_3229,alive,2007,39.789,193.826,1.172,2.048,5.022,-2.28,31.531,10.5011,216.98,57.807,2.746,0.876,23.154,40.065,-1.236,216.98,44.117,214.932
C_3229,alive,2008,39.056,184.22,1.336,4.805,0.66,1.322,34.464,14.7015,211.157,62.474,0.755,3.469,26.937,43.908,-0.047,211.157,47.304,206.352
C_3229,alive,2009,40.634,190.947,2.32,6.132,4.41,1.718,31.647,13.6755,223.843,65.273,58.9395,3.812,32.896,45.054,1.844,223.843,48.05,217.711
C_3229,alive,2010,46.043,188.807,2.405,3.531,1.515,-0.513,38.281,18.3768,224.602,74.272,58.9395,1.126,35.795,52.325,1.347,224.602,56.247,221.071
C_3232,alive,2001,3.47,4.596,1.664,3.105,0.35,2.54,1.6,35.0235,11.554,33.097,10.421,1.441,6.958,6.325,1.573,11.554,17.89,8.449
C_3232,alive,2002,2.979,6.476,2.017,-0.172,0.34,-1.557,1.493,62.4291,10.951,53.13,24.247,-2.189,4.475,6.073,-0.06,10.951,30.32,11.123
C_3236,failed,1999,91.076,112.705,3.135,21.673,55.559,9.717,33.514,98.6743,178.373,120.138,47.425,18.538,65.668,10.229,34.53,178.373,57.946,156.7
C_3236,failed,2010,60.278,89.343,2.968,2.024,31.371,1.214,18.63,24.9588,141.887,75.532,58.9395,-0.944,52.544,27.919,2.715,141.887,31.712,139.863
C_3236,failed,2012,45.933,80.08,2.455,0.613,28.743,-3.652,7.042,10.2127,117.601,56.456,58.9395,-1.842,37.521,25.251,-14.316,117.601,29.541,116.988
C_3241,alive,2004,14.446,9.702,0.369,1.035,3.644,5.078,6.838,32.0993,14.803,23.355,3.834,0.666,5.101,3.185,-12.907,14.803,7.019,13.768
C_3241,alive,2005,14.465,13.573,0.829,-0.884,3.434,-5.262,4.387,51.2651,23.585,38.001,7.403,-1.713,10.012,5.135,-18.169,23.585,12.538,24.469
C_3241,alive,2006,11.677,11.617,2.604,0.617,4.439,-4.646,3.587,37.7457,23.588,35.242,4.866,-1.987,11.971,9.253,-22.815,23.588,14.119,22.971
C_3241,alive,2008,9.777,15.587,3.238,1.882,3.669,-2.035,3.284,17.1018,29.675,28.041,4.386,-1.356,14.088,5.709,-34.478,29.675,10.095,27.793
C_3241,alive,2010,14.955,15.529,2.583,1.758,4.775,-1.882,4.587,61.6648,28.838,29.252,1.96,-0.825,13.309,6.74,-37.713,28.838,9.043,27.08
C_3241,alive,2011,11.643,16.625,2.386,-0.278,3.594,-2.112,4.539,20.7768,29.495,24.383,1.596,-2.664,12.87,4.109,-39.825,29.495,5.731,29.773
C_3241,alive,2013,10.398,17.277,2.518,-0.255,4.749,-4.264,5.085,19.5019,29.041,20.201,0.83,-2.773,11.764,8.655,-48.476,29.041,9.894,29.296
C_3247,alive,1999,3.038,3.558,0.158,-1.31,0.776,-2.84,0.987,4.92,7.132,4.911,58.9395,-1.468,3.574,3.989,-49.717,7.132,3.989,8.442
C_3250,alive,1999,4.574,4.176,0.153,0.324,0.917,0.132,1.05,7.5573,6.992,5.064,1.69,0.171,2.816,1.375,-28.084,6.992,3.065,6.668
C_3250,alive,2001,5.994,10.811,0.462,-0.659,1.827,-1.12,1.687,22.6867,16.95,7.016,0.191,-1.121,6.139,2.249,-33.5,16.95,2.44,17.609
C_3250,alive,2002,7.585,8.038,0.443,-0.416,1.608,-0.963,2.31,8.6995,14.327,8.507,3.086,-0.859,6.289,1.757,-34.463,14.327,4.843,14.743
C_3250,alive,2003,6.986,9.124,0.498,-1.533,1.201,-2.273,1.923,68.0556,14.504,7.998,3.066,-2.031,5.38,1.882,-36.735,14.504,4.948,16.037
C_3250,alive,2006,18.742,15.746,2.278,0.489,6.596,-2.007,5.537,75.0789,30.63,28.242,2.22,-1.789,14.884,6.914,-48.066,30.63,9.134,30.141
C_3250,alive,2007,17.208,14.815,2.453,-0.281,5.698,-2.768,5.222,38.3148,33.007,25.786,1.62,-2.734,18.192,5.35,-50.638,33.007,6.97,33.288
C_3251,alive,1999,16.686,14.376,0.865,5.256,23.397,2.123,5.394,11.7948,19.632,63.278,33.995,4.391,5.256,12.45,-25.304,19.632,46.445,14.376
C_3251,alive,2000,14.548,8.147,0.783,5.139,23.397,0.541,3.855,7.5058,13.286,51.945,29.044,4.356,5.139,5.527,-24.762,13.286,34.571,8.147
C_3253,alive,1999,128.835,154.125,7.551,9.184,70.272,-3.602,49.979,38.8223,236.689,188.004,85.283,1.633,82.564,32.223,34.633,236.689,119.77,227.505
C_3253,alive,2000,102.201,124.69,7.931,18.639,50.765,4.095,36.322,14.0483,199.79,159.879,65.066,10.708,75.1,18.939,38.07,199.79,87.495,181.151
C_3257,alive,2005,19.923,2.217,0.384,5.454,1.058,7.751,3.532,331.2316,20.509,29.719,58.9395,5.07,18.292,1.878,-37.131,20.509,1.878,15.055
